% Model,EigenRadiusSweep_Al&_DoubleZotefoamContactModel_2.5to5.5GHz.mph
% Version,COMSOL 6.1.0.282
% Date,"Jul 8 2025, 10:29"
% Table,Table 1 - 
% r_zotefoam (m),search_freq (Hz),Eigenfrequency (GHz),Frequency (GHz),Quality factor (1)
0.076225,3.5E9,3.5845516310031433+0.12851965509247226i,3.5845516310031433,13.945538635409473
0.076225,3.5E9,3.585608143494136+0.12473597507354031i,3.585608143494136,14.372790774193959
0.076225,3.5E9,3.585927700558021+0.15020570588728385i,3.585927700558021,11.936722641045819
0.076225,3.5E9,3.586559680474468+0.14715477989719242i,3.586559680474468,12.186351279177495
0.076225,3.5E9,3.5880679745062523+0.12402856787113123i,3.5880679745062523,14.46468356481526
0.076225,3.5E9,3.589030409166036+0.15711103806034332i,3.589030409166036,11.421954986343982
0.076225,3.5E9,3.5892846181703946+0.12197140065434275i,3.5892846181703946,14.713632043720404
0.076225,3.5E9,3.591577325734368+0.15909898105567552i,3.591577325734368,11.287241759510458
0.076225,3.5E9,3.591781094775753+0.14343529531675897i,3.591781094775753,12.520562274591315
0.076225,3.5E9,3.591887819935509+0.13599005620788018i,3.591887819935509,13.206435529539002
0.076225,3.5E9,3.5929601316790056+0.17205490253945946i,3.5929601316790056,10.441318668193686
0.076225,3.5E9,3.5938788358416103+0.07898454727342626i,3.5938788358416103,22.75051867677631
0.076225,3.5E9,3.5952181988468457+0.14967998556736764i,3.5952181988468457,12.009682474310226
0.076225,3.5E9,3.595425185222931+0.14120890464073818i,3.595425185222931,12.730872724954436
0.076225,3.5E9,3.5971568349640974+0.14758016851910036i,3.5971568349640974,12.187128091328006
0.076225,3.5E9,3.6014223602295576+0.17090409806087334i,3.6014223602295576,10.536383858234892
0.076225,3.5E9,3.605013017844405+0.012663813302089882i,3.605013017844405,142.33520867089368
0.076225,3.5E9,3.6061054688967618+0.15602767487221297i,3.6061054688967618,11.555980283145827
0.076225,3.5E9,3.6085673609489586+0.15159332934765393i,3.6085673609489586,11.902131104572925
0.076225,3.5E9,3.6113453531336464+0.15668096456823025i,3.6113453531336464,11.52451851150369
0.076225,3.5E9,3.611352766602165+0.15938361423076647i,3.611352766602165,11.329121829843192
0.076225,3.5E9,3.6157824743582516+0.1568204070452253i,3.6157824743582516,11.528418215734828
0.076225,3.5E9,3.6168932722360743+0.012340819796530443i,3.6168932722360743,146.54185588436133
0.076225,3.5E9,3.625010466894393+3.861231326193928E-4i,3.625010466894393,4694.112008134487
0.076225,3.5E9,3.627176908698668+0.140113044052916i,3.627176908698668,12.943751715681818
0.076225,3.5E9,3.6315365839771436+3.418087343726023E-4i,3.6315365839771436,5312.2349120816225
0.076225,3.5E9,3.632678719309602+0.04308069375263854i,3.632678719309602,42.1613303184923
0.076225,3.5E9,3.634477843088798+0.13541981770815806i,3.634477843088798,13.41929824082848
0.076225,3.5E9,3.6353086352915556+0.13273347424046253i,3.6353086352915556,13.694015982380451
0.076225,3.5E9,3.635843597190294+0.14440369955056911i,3.635843597190294,12.589163603516432
0.076225,3.5E9,3.639178347970721+0.14130272268020228i,3.639178347970721,12.8772407174593
0.076225,3.5E9,3.6474283711626416+5.020080661013856E-4i,3.6474283711626416,3632.83841182943
0.076225,3.5E9,3.6510966477715985+0.03418241628756181i,3.6510966477715985,53.40606434981819
0.076225,3.5E9,3.6511634286246353+4.668090719774931E-4i,3.6511634286246353,3910.7674291307194
0.076225,3.5E9,3.6550603474944583+0.03447170595964633i,3.6550603474944583,53.01536790452418
0.076225,3.5E9,3.6578248249352057+0.04142987113637233i,3.6578248249352057,44.144776758959175
0.076225,3.5E9,3.6779470372325163+6.437161143837955E-4i,3.6779470372325163,2856.8082692424687
0.076225,3.5E9,3.692038871201181+0.024751630155254438i,3.692038871201181,74.5817315474353
0.076225,3.5E9,3.6936329647115707+0.0016033696125316436i,3.6936329647115707,1151.8345289329457
0.076225,3.5E9,3.6975976042654017+0.0249617277067366i,3.6975976042654017,74.06533809892304
0.076225,4.0E9,3.8399590387427924+0.006777993608021304i,3.8399590387427924,283.266646504244
0.076225,4.0E9,3.844099627825919+5.498323438954049E-4i,3.844099627825919,3495.701617507232
0.076225,4.0E9,3.8475077315203317+0.0031279261838390564i,3.8475077315203317,615.025340335573
0.076225,4.0E9,3.8478465521856955+4.909724691624079E-4i,3.8478465521856955,3918.5970638537706
0.076225,4.0E9,3.8542259176826366+0.0016598497410110324i,3.8542259176826366,1161.0165132582981
0.076225,4.0E9,3.8542615978356776+0.03376559461351431i,3.8542615978356776,57.07380015000611
0.076225,4.0E9,3.860865106782432+0.0057078522468535856i,3.860865106782432,338.20646889648447
0.076225,4.0E9,3.8649159450531347+0.03308595360708041i,3.8649159450531347,58.40720190434591
0.076225,4.0E9,3.886824568083762+0.0015660521293912714i,3.886824568083762,1240.9627033279476
0.076225,4.0E9,3.8901966462821655+0.12904658465984492i,3.8901966462821655,15.072838450302156
0.076225,4.0E9,3.89038392311252+0.13860920758666043i,3.89038392311252,14.033641743028497
0.076225,4.0E9,3.891666195780252+0.12772800933165834i,3.891666195780252,15.234192625969602
0.076225,4.0E9,3.892470277212246+0.13780360887380005i,3.892470277212246,14.12325231909185
0.076225,4.0E9,3.8939141418142755+0.1413964468719226i,3.8939141418142755,13.769490775611205
0.076225,4.0E9,3.8980999394699856+0.032640820511319696i,3.8980999394699856,59.712039685370975
0.076225,4.0E9,3.899340487102959+0.033019564094291395i,3.899340487102959,59.045911023657304
0.076225,4.0E9,3.900221131786119+0.0012333266583371186i,3.900221131786119,1581.1792866963349
0.076225,4.0E9,3.910138647780714+0.0018496850667316903i,3.910138647780714,1056.9741622798933
0.076225,4.0E9,3.918849655513369+0.14686079270678576i,3.918849655513369,13.342055368506456
0.076225,4.0E9,3.9188737737111037+0.12945368531794232i,3.9188737737111037,15.136200117000248
0.076225,4.0E9,3.9194889649197338+0.13831569461518717i,3.9194889649197338,14.168634209676199
0.076225,4.0E9,3.919970123013928+0.12616130635077652i,3.919970123013928,15.535548245334892
0.076225,4.0E9,3.920434394356451+0.0021858646476263263i,3.920434394356451,896.7697058950399
0.076225,4.0E9,3.9205080644188426+0.12291522300052024i,3.9205080644188426,15.948016725325589
0.076225,4.0E9,3.925412035979314+0.15055968641828169i,3.925412035979314,13.036066059123616
0.076225,4.0E9,3.9256957064412896+0.1311968814488543i,3.9256957064412896,14.961086205283317
0.076225,4.0E9,3.9268810607507376+0.1620255380243884i,3.9268810607507376,12.118092951987776
0.076225,4.0E9,3.9270727194378674+0.12605422728597804i,3.9270727194378674,15.576917982006881
0.076225,4.0E9,3.927167497224458+0.15965872926942729i,3.927167497224458,12.298630695592236
0.076225,4.0E9,3.930229010256392+0.12332787516003023i,3.930229010256392,15.934066021799724
0.076225,4.0E9,3.9325630080622527+0.13743323676062916i,3.9325630080622527,14.307175981424692
0.076225,4.0E9,3.933415942834079+0.014210666961085704i,3.933415942834079,138.3965986116377
0.076225,4.0E9,3.934906307232097+0.01223915986754234i,3.934906307232097,160.75067038168518
0.076225,4.0E9,3.9350500906661825+0.15287701163145528i,3.9350500906661825,12.8699863003357
0.076225,4.0E9,3.935446071560987+0.15120273538086498i,3.935446071560987,13.013805807308914
0.076225,4.0E9,3.9363831224685604+0.14329587576949443i,3.9363831224685604,13.73515846611183
0.076225,4.0E9,3.9402183724032027+0.13807033879070366i,3.9402183724032027,14.268880655011834
0.076225,4.0E9,3.9410416530405183+0.16035596973717478i,3.9410416530405183,12.288415764938248
0.076225,4.0E9,3.9414040697364356+0.14929094128064815i,3.9414040697364356,13.200412683871733
0.076225,4.0E9,3.9414705081354904+0.14482267999530157i,3.9414705081354904,13.60791869154528
0.076225,4.0E9,3.9417306850069664+0.15351659427355732i,3.9417306850069664,12.838125753307946
0.076225,4.0E9,3.941759504858622+0.1648363365792871i,3.941759504858622,11.956585503714516
0.076225,4.0E9,3.9432973536021536+0.053795508393517655i,3.9432973536021536,36.65080479170004
0.076225,4.0E9,3.9443955585121464+0.0557506920924497i,3.9443955585121464,35.375305762763205
0.076225,4.0E9,3.9445599793157946+0.15344673051479907i,3.9445599793157946,12.853190048696947
0.076225,4.0E9,3.9447223500905846+0.1457881241085824i,3.9447223500905846,13.528956402349245
0.076225,4.0E9,3.945356781258123+0.16020143346129198i,3.945356781258123,12.313737449207668
0.076225,4.0E9,3.9465838845849865+0.15150392241832067i,3.9465838845849865,13.024692105620838
0.076225,4.0E9,3.9487332127666543+0.021933796404833433i,3.9487332127666543,90.01481412256778
0.076225,4.0E9,3.949186256218291+0.14948064147350168i,3.949186256218291,13.209691292763017
0.076225,4.0E9,3.9494905505996813+0.16647584626405754i,3.9494905505996813,11.86205278192475
0.076225,4.0E9,3.951765959697694+0.1504662390021999i,3.951765959697694,13.131736347978753
0.076225,4.0E9,3.952631215822655+0.1459220436312664i,3.952631215822655,13.543639869143572
0.076225,4.0E9,3.952948622044781+0.1574631196366013i,3.952948622044781,12.551982429814451
0.076225,4.0E9,3.953132395282113+0.16944654420906904i,3.953132395282113,11.664836287261782
0.076225,4.0E9,3.9531648551576595+0.16137220569830937i,3.9531648551576595,12.248592742631995
0.076225,4.0E9,3.9536281590651767+0.05412355132356835i,3.9536281590651767,36.52410145288776
0.076225,4.0E9,3.954380939047421+0.1433013714357162i,3.954380939047421,13.797428801375165
0.076225,4.0E9,3.9552026333430708+0.15312960865400882i,3.9552026333430708,12.914558680417311
0.076225,4.0E9,3.9555269238727404+0.136398066676264i,3.9555269238727404,14.499937646700829
0.076225,4.0E9,3.955766425413048+0.022080694191542138i,3.955766425413048,89.57522782341412
0.076225,4.0E9,3.957212266399454+0.15604679459487095i,3.957212266399454,12.679569217276068
0.076225,4.0E9,3.9579038805009716+0.13115213486614993i,3.9579038805009716,15.088980002271002
0.076225,4.0E9,3.9579265427983845+0.16730085266835992i,3.9579265427983845,11.828769787097777
0.076225,4.0E9,3.958342273611499+0.17391710825403983i,3.958342273611499,11.379968058776507
0.076225,4.0E9,3.959299631925717+0.14686140759825786i,3.959299631925717,13.479714298927517
0.076225,4.0E9,3.9605882549425986+0.15881374437495907i,3.9605882549425986,12.469286806788126
0.076225,4.0E9,3.9616925004085086+0.02181298481129435i,3.9616925004085086,90.81041715935223
0.076225,4.0E9,3.9619670249793866+0.1576151206970636i,3.9619670249793866,12.568486473433886
0.076225,4.0E9,3.962177979940316+0.16878705616674086i,3.962177979940316,11.737209208821591
0.076225,4.0E9,3.962511227748395+0.16312011772816265i,3.962511227748395,12.145991809397364
0.076225,4.0E9,3.963431530373399+0.0015678844756792096i,3.963431530373399,1263.9424625517884
0.076225,4.0E9,3.9646314195865573+0.16593434456652023i,3.9646314195865573,11.946385873110207
0.076225,4.0E9,3.9670170363382735+0.14875343344464256i,3.9670170363382735,13.334203266691548
0.076225,4.0E9,3.967583973913473+0.16759244515100585i,3.967583973913473,11.837001275142683
0.076225,4.0E9,3.96904269229583+0.15254492931011904i,3.96904269229583,13.009421913418345
0.076225,4.0E9,3.9697110642206677+0.053645199862434295i,3.9697110642206677,36.999685660603774
0.076225,4.0E9,3.9705629205847015+0.1707828332703225i,3.9705629205847015,11.624596115875187
0.076225,4.0E9,3.970803278315415+0.13585032803004723i,3.970803278315415,14.614625286135327
0.076225,4.0E9,3.971324660183726+0.17563913898747524i,3.971324660183726,11.305352221257815
0.076225,4.0E9,3.973058477930948+0.16504931930681538i,3.973058477930948,12.035973533902629
0.076225,4.0E9,3.976054046872134+0.15386943995646876i,3.976054046872134,12.920220051483259
0.076225,4.0E9,3.978357869911384+0.12019556055811009i,3.978357869911384,16.549520845189605
0.076225,4.0E9,3.979131846525857+0.16378761232524144i,3.979131846525857,12.147230764388613
0.076225,4.0E9,3.979492948224632+0.02587867087313505i,3.979492948224632,76.88750646687558
0.076225,4.0E9,3.981073046812948+0.1559642096373939i,3.981073046812948,12.762777614392014
0.076225,4.0E9,3.981525783324033+0.17401343276103134i,3.981525783324033,11.440282856760177
0.076225,4.0E9,3.9823323908578123+0.13277526678750884i,3.9823323908578123,14.99651436299151
0.076225,4.0E9,3.9827431138273135+0.16901651779840532i,3.9827431138273135,11.782112084978984
0.076225,4.0E9,3.9851011745704126+0.14349663877473937i,3.9851011745704126,13.88569519327283
0.076225,4.0E9,3.985117045871917+0.12962663041965342i,3.985117045871917,15.37152139560557
0.076225,4.0E9,3.9858224446652795+0.0016687072405006515i,3.9858224446652795,1194.2845179569783
0.076225,4.0E9,3.987408412817521+0.1654664123219686i,3.987408412817521,12.04899640012356
0.076225,4.0E9,3.989226755411408+0.14709295554430074i,3.989226755411408,13.560223671656228
0.076225,4.0E9,3.9898408566832924+0.1618190830898913i,3.9898408566832924,12.328091287190512
0.076225,4.0E9,3.9911620664918646+0.1308017855259847i,3.9911620664918646,15.256527464217955
0.076225,4.0E9,3.9913094848116866+0.13703571609792572i,3.9913094848116866,14.563026335263928
0.076225,4.0E9,3.991398350969193+0.14803943008713497i,3.991398350969193,13.480862323706203
0.076225,4.0E9,3.9915816030986035+0.14391247173564392i,3.9915816030986035,13.868087855619732
0.076225,4.0E9,3.9918764747234534+0.1676266225363059i,3.9918764747234534,11.90704798057618
0.076225,4.0E9,3.993075287663524+0.16343162759213914i,3.993075287663524,12.21634804258532
0.076225,4.0E9,3.993370638343218+0.12997752930738787i,3.993370638343218,15.361773145030218
0.076225,4.0E9,3.9939560032369714+0.15293151450375966i,3.9939560032369714,13.057988787323442
0.076225,4.0E9,3.994176800895939+0.1330596112015794i,3.994176800895939,15.008975168448892
0.076225,4.0E9,3.9958224838858336+0.17414179295282217i,3.9958224838858336,11.47289922806861
0.076225,4.0E9,3.998396401201361+0.12957517721885134i,3.998396401201361,15.42886719131437
0.076225,4.0E9,3.9990789237982103+0.1320080957838549i,3.9990789237982103,15.147097229347784
0.076225,4.0E9,3.9994100701013777+0.17458497339345336i,3.9994100701013777,11.454050117727224
0.076225,4.0E9,3.99986788320745+0.1588244116309932i,3.99986788320745,12.592106723809549
0.076225,4.0E9,4.000804212994403+0.16364467305676014i,4.000804212994403,12.224058804550042
0.076225,4.0E9,4.002376229302773+0.17561009565859487i,4.002376229302773,11.395632507039423
0.076225,4.0E9,4.002993193977985+0.04794795511259789i,4.002993193977985,41.74310650556018
0.076225,4.0E9,4.003202403977245+0.15189936133124873i,4.003202403977245,13.17715350773403
0.076225,4.0E9,4.005019124171988+0.14592325336995587i,4.005019124171988,13.72303259309246
0.076225,4.0E9,4.005721639459039+0.16390511950120962i,4.005721639459039,12.219635517331952
0.076225,4.0E9,4.005939218788339+0.15375742405387308i,4.005939218788339,13.026815594233518
0.076225,4.0E9,4.006019743718623+0.13101122396269835i,4.006019743718623,15.288841759310717
0.076225,4.0E9,4.0068049501799035+0.17253573480919848i,4.0068049501799035,11.611521968509583
0.076225,4.0E9,4.009046239963158+0.1783548260795056i,4.009046239963158,11.238962040130156
0.076225,4.0E9,4.009832768370981+0.13051904819394367i,4.009832768370981,15.361101784977027
0.076225,4.0E9,4.01000104719218+0.16180419110329045i,4.01000104719218,12.391524038559444
0.076225,4.0E9,4.010333304016381+0.04977131533187606i,4.010333304016381,40.28759615127111
0.076225,4.0E9,4.010386703959534+0.16946630512462296i,4.010386703959534,11.832401435230311
0.076225,4.0E9,4.010663803715032+0.15328056993121314i,4.010663803715032,13.082753428940393
0.076225,4.0E9,4.010940805378286+0.14989714779788615i,4.010940805378286,13.378976399158837
0.076225,4.0E9,4.012766989462206+0.14034540368925494i,4.012766989462206,14.296039927132393
0.076225,4.0E9,4.013575622900732+0.16502930078886296i,4.013575622900732,12.160190959166897
0.076225,4.0E9,4.014200295142865+0.13652947429388082i,4.014200295142865,14.700856045568099
0.076225,4.0E9,4.01558996188408+0.052175809548843i,4.01558996188408,38.48133835015048
0.076225,4.0E9,4.015688398949339+0.1589581978092441i,4.015688398949339,12.63127178809714
0.076225,4.0E9,4.016426467550204+0.05561681659430574i,4.016426467550204,36.10802193919006
0.076225,4.0E9,4.017019706956115+0.16402306972511585i,4.017019706956115,12.24528876848905
0.076225,4.0E9,4.017319750976484+0.14217496285811912i,4.017319750976484,14.12808440465532
0.076225,4.0E9,4.02036222795027+0.17115840927469048i,4.02036222795027,11.744565297688732
0.076225,4.0E9,4.020401690859742+0.15849396389221482i,4.020401690859742,12.683138184347044
0.076225,4.0E9,4.02113411710203+0.15013730344914558i,4.02113411710203,13.391522375596901
0.076225,4.0E9,4.021817840473367+0.16708907189820857i,4.021817840473367,12.034951761906598
0.076225,4.0E9,4.02260167495133+0.0433029486502746i,4.02260167495133,46.44720279257266
0.076225,4.0E9,4.022846091760352+0.046602117479758155i,4.022846091760352,43.16162343382459
0.076225,4.0E9,4.023058221002981+0.08288501371219875i,4.023058221002981,24.268912079644622
0.076225,4.0E9,4.024004576228069+0.14522423571650628i,4.024004576228069,13.854452586286529
0.076225,4.0E9,4.024453303561247+0.17331279428451685i,4.024453303561247,11.610375679923987
0.076225,4.0E9,4.0247980147319256+0.16173080116065805i,4.0247980147319256,12.442892713843124
0.076225,4.0E9,4.02597339349325+0.15611648540171538i,4.02597339349325,12.894132810938277
0.076225,4.0E9,4.028216106888408+0.17618607810329734i,4.028216106888408,11.431709446777848
0.076225,4.0E9,4.029213324704397+0.04310109565151024i,4.029213324704397,46.74142575495312
0.076225,4.0E9,4.030431510861087+0.1596810219826618i,4.030431510861087,12.620258377663415
0.076225,4.0E9,4.031424843511846+0.1546410706918351i,4.031424843511846,13.034780558217838
0.076225,4.0E9,4.032348906337747+0.1503967934633239i,4.032348906337747,13.405701057453346
0.076225,4.0E9,4.0334014549741175+0.12289504756660528i,4.0334014549741175,16.409943015759605
0.076225,4.0E9,4.034176762902006+0.14782539098553443i,4.034176762902006,13.645073880767795
0.076225,4.0E9,4.034878233544886+0.12898916711157768i,4.034878233544886,15.640376335071036
0.076225,4.0E9,4.034996952209549+0.17245248070980984i,4.034996952209549,11.698866074879318
0.076225,4.0E9,4.035902800579925+0.15830701266585373i,4.035902800579925,12.747075232537867
0.076225,4.0E9,4.035997260157547+0.16291534019381837i,4.035997260157547,12.386793212216757
0.076225,4.0E9,4.036099004653742+0.13983829711075701i,4.036099004653742,14.431307760623707
0.076225,4.0E9,4.036388192988377+0.12498961912316472i,4.036388192988377,16.14689372327362
0.076225,4.0E9,4.037157950546794+0.12088557673188705i,4.037157950546794,16.69826152834111
0.076225,4.0E9,4.039126234067604+0.17103157985686834i,4.039126234067604,11.808129929711924
0.076225,4.0E9,4.0399638488663205+0.16290629242309757i,4.0399638488663205,12.399655620342132
0.076225,4.0E9,4.040114144838363+0.15647868465534293i,4.040114144838363,12.909471196466932
0.076225,4.0E9,4.04066329925922+0.1648885838567827i,4.04066329925922,12.252707873241302
0.076225,4.0E9,4.040826505243672+0.13816734114524695i,4.040826505243672,14.622943713579156
0.076225,4.0E9,4.044708741645465+0.15240865943327983i,4.044708741645465,13.269287836680052
0.076225,4.0E9,4.049119646073176+0.14012204720571045i,4.049119646073176,14.448545845639634
0.076225,4.0E9,4.049175636627664+0.1562954956226283i,4.049175636627664,12.953590314606064
0.076225,4.0E9,4.049280280732684+0.004502203969524227i,4.049280280732684,449.6997812785228
0.076225,4.0E9,4.049295401584155+0.15290474087060188i,4.049295401584155,13.241235616791428
0.076225,4.0E9,4.0494080166204025+0.1676280401404149i,4.0494080166204025,12.078552052593304
0.076225,4.0E9,4.050761098103359+0.1430269855150058i,4.050761098103359,14.160828054641371
0.076225,4.0E9,4.051133871289957+0.01238074950716237i,4.051133871289957,163.60616410768756
0.076225,4.0E9,4.051337770312227+0.16869261679374156i,4.051337770312227,12.008047083844067
0.076225,4.0E9,4.05170531688973+0.14678629498776163i,4.05170531688973,13.801374703365676
0.076225,4.0E9,4.053958456310632+0.1541285185674643i,4.053958456310632,13.151227605344674
0.076225,4.0E9,4.05397092815227+9.859695696659773E-4i,4.05397092815227,2055.8296385991193
0.076225,4.0E9,4.054602415721436+0.15155258810391617i,4.054602415721436,13.376882791804542
0.076225,4.0E9,4.055007418467363+0.15749749300840696i,4.055007418467363,12.87324433237459
0.076225,4.0E9,4.055484019454428+0.0015981440772346676i,4.055484019454428,1268.810515029344
0.076225,4.0E9,4.056136210755488+0.12842439911358594i,4.056136210755488,15.79192209094164
0.076225,4.0E9,4.056585657678436+0.1627519032915678i,4.056585657678436,12.462483005225195
0.076225,4.0E9,4.057106844593933+0.14913786676731924i,4.057106844593933,13.601866958858
0.076225,4.0E9,4.057168876392699+0.13514868215242362i,4.057168876392699,15.010020119237769
0.076225,4.0E9,4.057979920496679+0.1456561370447797i,4.057979920496679,13.92999980237399
0.076225,4.0E9,4.058594955557026+0.1633513817463352i,4.058594955557026,12.422897535876155
0.076225,4.0E9,4.060348606914402+0.14991029049674157i,4.060348606914402,13.54259468599541
0.076225,4.0E9,4.0612909335556+0.15463871759486997i,4.0612909335556,13.131546215339053
0.076225,4.0E9,4.062184973067537+0.14835585800998663i,4.062184973067537,13.690679382522562
0.076225,4.0E9,4.062295722566341+7.417968072799379E-4i,4.062295722566341,2738.14586602374
0.076225,4.0E9,4.062892764398506+0.13912811714976417i,4.062892764398506,14.601264099711113
0.076225,4.0E9,4.063455102954522+0.15829177518235868i,4.063455102954522,12.835332405215787
0.076225,4.0E9,4.064089344935814+0.1374634483608584i,4.064089344935814,14.78243632542624
0.076225,4.0E9,4.065300004825646+0.14585793311225975i,4.065300004825646,13.935820692374623
0.076225,4.0E9,4.067261343887076+0.1549946569400277i,4.067261343887076,13.12065017009208
0.076225,4.0E9,4.068050861564969+0.15832353144102063i,4.068050861564969,12.84727173698882
0.076225,4.0E9,4.0696388880741585+0.0111217292277778i,4.0696388880741585,182.95890884979318
0.076225,4.0E9,4.072351429289827+0.1489697636864363i,4.072351429289827,13.668382524461958
0.076225,4.0E9,4.073497117698651+0.16011379644803633i,4.073497117698651,12.720631226243746
0.076225,4.0E9,4.073500534633102+0.15355350688245184i,4.073500534633102,13.264107793224957
0.076225,4.0E9,4.074307648226098+0.0025555073645817557i,4.074307648226098,797.1621809223225
0.076225,4.0E9,4.0744490250715995+0.14616073741718022i,4.0744490250715995,13.93824736065089
0.076225,4.0E9,4.076992882779222+0.1419573044488319i,4.076992882779222,14.35992638282577
0.076225,4.0E9,4.077791579018742+0.009292941509001763i,4.077791579018742,219.40262806285398
0.076225,4.0E9,4.0783382149865+0.14283720388604626i,4.0783382149865,14.276176318321616
0.076225,4.0E9,4.086420208779612+0.13766216683705432i,4.086420208779612,14.842205025061668
0.076225,4.0E9,4.088152405728851+0.13367219030289026i,4.088152405728851,15.29170875582061
0.076225,4.0E9,4.088755753930444+0.0078081383044102705i,4.088755753930444,261.8265452355648
0.076225,4.0E9,4.089004289693357+0.130912710632225i,4.089004289693357,15.617292889078804
0.076225,4.0E9,4.089783768200893+0.05984566981659464i,4.089783768200893,34.16942095171298
0.076225,4.0E9,4.095987747961032+0.1456431384165316i,4.095987747961032,14.061725778823599
0.076225,4.0E9,4.096713599739992+0.07311174680503087i,4.096713599739992,28.016794692820103
0.076225,4.0E9,4.097376929759119+0.1349258978908237i,4.097376929759119,15.183804569062579
0.076225,4.0E9,4.097634974355272+0.14697966701424867i,4.097634974355272,13.93946202762194
0.076225,4.0E9,4.099244024001293+0.13716463480806734i,4.099244024001293,14.942787657100213
0.076225,4.0E9,4.099500324022477+0.12467666651573989i,4.099500324022477,16.44052748035629
0.076225,4.0E9,4.099889306832038+0.0011872921836287027i,4.099889306832038,1726.571337436759
0.076225,4.0E9,4.100179177079197+0.13478950518244495i,4.100179177079197,15.209563873423905
0.076225,4.0E9,4.100238937641352+0.131013635758411i,4.100238937641352,15.648138126638164
0.076225,4.0E9,4.101258723030778+0.12445470864502839i,4.101258723030778,16.47691263626051
0.076225,4.0E9,4.104714260377629+0.12729211985771122i,4.104714260377629,16.123206467792084
0.076225,4.0E9,4.104902699183787+0.13120347338287344i,4.104902699183787,15.643269927789953
0.076225,4.0E9,4.104954313546592+0.14177161482648304i,4.104954313546592,14.47734907502719
0.076225,4.0E9,4.105389884673693+0.14017136299795546i,4.105389884673693,14.644181938694478
0.076225,4.0E9,4.105635371096073+0.12978528827090127i,4.105635371096073,15.817029132479048
0.076225,4.0E9,4.107446746885665+0.13614414226789964i,4.107446746885665,15.084919110229425
0.076225,4.0E9,4.110517061276796+0.1047599189795504i,4.110517061276796,19.618748760578875
0.076225,4.0E9,4.112595783546556+0.1325276755911974i,4.112595783546556,15.515988510326363
0.076225,4.0E9,4.114050173442949+0.13506769712908592i,4.114050173442949,15.229585833210356
0.076225,4.0E9,4.116555736062352+0.1217435645524431i,4.116555736062352,16.906666694029138
0.076225,4.0E9,4.119201517956974+0.0020818429495659727i,4.119201517956974,989.3161054285468
0.076225,4.0E9,4.1266776022942375+0.00335026697606903i,4.1266776022942375,615.8729485994866
0.076225,4.0E9,4.127663776338797+0.10711916232362506i,4.127663776338797,19.266691816859193
0.076225,4.0E9,4.129524840303179+0.03806612224669844i,4.129524840303179,54.241469797483006
0.076225,4.0E9,4.141080239819206+0.041519774167571105i,4.141080239819206,49.86877124025381
0.076225,4.0E9,4.14456860607223+0.004018102522410381i,4.14456860607223,515.737040425985
0.076225,4.0E9,4.145683154355264+9.772732449385537E-4i,4.145683154355264,2121.04607172374
0.076225,4.0E9,4.158509101759753+0.040172366839802326i,4.158509101759753,51.7583282849985
0.076225,4.0E9,4.159923484560706+0.04557000169553994i,4.159923484560706,45.64322284157222
0.076225,4.0E9,4.161016353899625+0.007114670208609701i,4.161016353899625,292.4251041787039
0.076225,4.0E9,4.1677446419415425+0.009012494065106406i,4.1677446419415425,231.22038205149912
0.076225,4.0E9,4.175421929853037+0.028287765231336096i,4.175421929853037,73.80261211351659
0.076225,4.5E9,4.351929015665368+0.03075616648624476i,4.351929015665368,70.74888571714071
0.076225,4.5E9,4.35350406983862+0.003344739191588245i,4.35350406983862,650.7987350384956
0.076225,4.5E9,4.357988195112268+0.0038376252187227347i,4.357988195112268,567.7975240847938
0.076225,4.5E9,4.364778491764246+0.0022822220979601834i,4.364778491764246,956.2562941760618
0.076225,4.5E9,4.373046913726744+0.003511281369472363i,4.373046913726744,622.7138263180368
0.076225,4.5E9,4.375408041315784+0.05960454737873254i,4.375408041315784,36.70364287404161
0.076225,4.5E9,4.378309923729591+0.07187432510233104i,4.378309923729591,30.458094162943272
0.076225,4.5E9,4.383683220687896+0.02546007707613181i,4.383683220687896,86.08935486682972
0.076225,4.5E9,4.389153965275919+0.10036955704276156i,4.389153965275919,21.864966303507543
0.076225,4.5E9,4.397232104333453+0.028293796097515027i,4.397232104333453,77.7066479375606
0.076225,4.5E9,4.397551588712789+0.11231997710893223i,4.397551588712789,19.575999309757133
0.076225,4.5E9,4.399871155507767+0.03264798424150129i,4.399871155507767,67.38350403138769
0.076225,4.5E9,4.407244387388145+0.10448966967861932i,4.407244387388145,21.089378504801395
0.076225,4.5E9,4.410305865132342+0.11577412607725004i,4.410305865132342,19.047027235556822
0.076225,4.5E9,4.410474977503272+0.005616234533945499i,4.410474977503272,392.65409509214703
0.076225,4.5E9,4.411556099215777+0.11898885153298812i,4.411556099215777,18.53768669240719
0.076225,4.5E9,4.411930223460796+0.02928830687119746i,4.411930223460796,75.31897017576581
0.076225,4.5E9,4.413996248543986+0.125045489505265i,4.413996248543986,17.649562035414863
0.076225,4.5E9,4.415337549239534+0.11142215764149085i,4.415337549239534,19.813552540627573
0.076225,4.5E9,4.4158334948020626+0.029009049708695667i,4.4158334948020626,76.11130904226734
0.076225,4.5E9,4.418631249085145+0.0570120155475731i,4.418631249085145,38.75175440340347
0.076225,4.5E9,4.420014801656437+0.03494102970205531i,4.420014801656437,63.249635734067134
0.076225,4.5E9,4.421118651187396+0.055280804351145324i,4.421118651187396,39.987828533611044
