% Model,EigenRadiusSweep_Al&ZotefoamContactModel_2.5to5.5GHz.mph
% Version,COMSOL 6.1.0.282
% Date,"Jul 3 2025, 11:13"
% Table,Table 1 - 
% r_zotefoam (m),search_freq (Hz),Eigenfrequency (GHz),Frequency (GHz),Quality factor (1)
0.076225,2.5E9,2.5454319062575577+0.21036212459457435i,2.5454319062575577,6.050119314879769
0.076225,2.5E9,2.5477286195334523+0.19339473436085128i,2.5477286195334523,6.586861395046303
0.076225,2.5E9,2.547788849442415+0.201909181156033i,2.547788849442415,6.309244668456938
0.076225,2.5E9,2.5490168449692896+0.19453880568198043i,2.5490168449692896,6.551435421928772
0.076225,2.5E9,2.5508660186621066+0.21622015225386582i,2.5508660186621066,5.898770285914687
0.076225,2.5E9,2.5520021348100057+0.21742872980263206i,2.5520021348100057,5.868594589883662
0.076225,2.5E9,2.554476113380715+0.18839670801999128i,2.554476113380715,6.77951366620921
0.076225,2.5E9,2.554650354877329+0.1880401133278791i,2.554650354877329,6.79283348022364
0.076225,2.5E9,2.5549044750750722+0.18734167946392472i,2.5549044750750722,6.8188362632007244
0.076225,2.5E9,2.5549287954463007+0.18897299860670747i,2.5549287954463007,6.760036656780911
0.076225,2.5E9,2.5589574878114325+0.15838851748251134i,2.5589574878114325,8.078102909492738
0.076225,2.5E9,2.5597334596784505+0.15994265603764396i,2.5597334596784505,8.002034988952522
0.076225,2.5E9,2.5597680231534192+0.15769783350540625i,2.5597680231534192,8.116053233748657
0.076225,2.5E9,2.560279264074048+0.15955836395730988i,2.560279264074048,8.023018037334147
0.076225,2.5E9,2.5656120456264313+0.2213726066764156i,2.5656120456264313,5.794782119037504
0.076225,2.5E9,2.5680931114490657+0.14617862710613916i,2.5680931114490657,8.78409232009134
0.076225,2.5E9,2.56925673822558+0.14627396379718846i,2.56925673822558,8.782344689133815
0.076225,2.5E9,2.569363984569347+0.1484410479962553i,2.569363984569347,8.654492875293375
0.076225,2.5E9,2.5702251835107455+0.14889890674379294i,2.5702251835107455,8.63077251444591
0.076225,2.5E9,2.5702906647177333+0.19961066790964116i,2.5702906647177333,6.4382597674620285
0.076225,2.5E9,2.5706156368643254+0.2247935449493135i,2.5706156368643254,5.717725652317882
0.076225,2.5E9,2.570985928003131+0.19723075433228027i,2.570985928003131,6.517710528226542
0.076225,2.5E9,2.5721347692849106+0.19582580817447978i,2.5721347692849106,6.567404963785855
0.076225,2.5E9,2.5725861956325202+0.14274241234361496i,2.5725861956325202,9.011288773233332
0.076225,2.5E9,2.5726272799776613+0.14301721890844396i,2.5726272799776613,8.994117280467439
0.076225,2.5E9,2.572782070975324+0.14334266872322277i,2.572782070975324,8.974236680157857
0.076225,2.5E9,2.5728635367054578+0.14359365261962692i,2.5728635367054578,8.958834495006743
0.076225,2.5E9,2.57326272775773+0.19396167280044924i,2.57326272775773,6.63343095211687
0.076225,2.5E9,2.5759933737932394+0.12784246735644839i,2.5759933737932394,10.074873502757477
0.076225,2.5E9,2.5761594831609558+0.12911658026066075i,2.5761594831609558,9.976098646510778
0.076225,2.5E9,2.577370360537316+0.12786079902725903i,2.577370360537316,10.078813757404404
0.076225,2.5E9,2.577610804427543+0.12917474237296553i,2.577610804427543,9.977224483193556
0.076225,2.5E9,2.5802429948947774+0.17250907649603844i,2.5802429948947774,7.47857169983178
0.076225,2.5E9,2.580345886995168+0.1722233524891547i,2.580345886995168,7.491277604637437
0.076225,2.5E9,2.5804830378518737+0.17467046877477677i,2.5804830378518737,7.38671813258598
0.076225,2.5E9,2.580753801817024+0.1746788112416845i,2.580753801817024,7.387140384892788
0.076225,2.5E9,2.5906974803042333+0.02352065560909499i,2.5906974803042333,55.072816067730265
0.076225,2.5E9,2.591596043631514+0.1669153673124287i,2.591596043631514,7.763203848033412
0.076225,2.5E9,2.5919237876164902+0.16636442770333024i,2.5919237876164902,7.789897826711323
0.076225,2.5E9,2.592271523064642+0.02350780036382043i,2.592271523064642,55.136411806828704
0.076225,2.5E9,2.592863188557786+0.216271711206874i,2.592863188557786,5.9944575600957615
0.076225,2.5E9,2.592999446112092+0.2149762479325428i,2.592999446112092,6.030897531818834
0.076225,2.5E9,2.5934165836476963+0.16827898996934135i,2.5934165836476963,7.705705222381561
0.076225,2.5E9,2.593438970155769+0.2170062970884137i,2.593438970155769,5.975492427989631
0.076225,2.5E9,2.5938617040174616+0.16782756095119716i,2.5938617040174616,7.727758448362764
0.076225,2.5E9,2.5939137271704817+0.21576887651012833i,2.5939137271704817,6.01086164308021
0.076225,2.5E9,2.596811861190585+0.21002151813898126i,2.596811861190585,6.1822519049504026
0.076225,2.5E9,2.5971067832211316+0.21087418063577085i,2.5971067832211316,6.157953466353816
0.076225,2.5E9,2.6057512382168846+0.17584356925267844i,2.6057512382168846,7.409287838307439
0.076225,2.5E9,2.606787190488446+0.17756677819918232i,2.606787190488446,7.34030097556968
0.076225,2.5E9,2.6190046822122084+0.19433523772675423i,2.6190046822122084,6.738367968794908
0.076225,2.5E9,2.6202058835245934+0.19523218773792145i,2.6202058835245934,6.710486405658535
0.076225,2.5E9,2.6213804907897487+0.19393777978372514i,2.6213804907897487,6.758302827105298
0.076225,2.5E9,2.622045271008601+0.19442839489794475i,2.622045271008601,6.742958692800271
0.076225,2.5E9,2.6255197172946105+0.03813308674607981i,2.6255197172946105,34.42574338103539
0.076225,2.5E9,2.6260200479986757+0.19882039677716773i,2.6260200479986757,6.60400062208367
0.076225,2.5E9,2.627619802746679+0.19928673292479512i,2.627619802746679,6.592560789629344
0.076225,2.5E9,2.6290425859006783+0.181282906309838i,2.6290425859006783,7.251214798507463
0.076225,2.5E9,2.629739834551031+0.1839294184911086i,2.629739834551031,7.14877439434235
0.076225,2.5E9,2.6300354561626373+0.18124206991234898i,2.6300354561626373,7.255587671875952
0.076225,2.5E9,2.63073364384913+0.18369657306548684i,2.63073364384913,7.160540885298084
0.076225,2.5E9,2.640468013279539+0.16782877488869774i,2.640468013279539,7.86655332207087
0.076225,2.5E9,2.640516736800083+0.16807390375208645i,2.640516736800083,7.855225224895462
0.076225,2.5E9,2.641192666765722+0.167397186197335i,2.641192666765722,7.888999590626841
0.076225,2.5E9,2.6414670105673905+0.16790218789432995i,2.6414670105673905,7.866088714191773
0.076225,2.5E9,2.6622075797479625+0.03600513926431726i,2.6622075797479625,36.9698275599552
0.076225,2.5E9,2.663993069758672+0.03594398819099262i,2.663993069758672,37.05756099745013
0.076225,2.5E9,2.670358404347769+0.1554223462961335i,2.670358404347769,8.590651434574953
0.076225,2.5E9,2.671340685569177+0.15692699256529144i,2.671340685569177,8.51141235137649
0.076225,2.5E9,2.6725172582526966+0.05056473340870757i,2.6725172582526966,26.42669186694923
0.076225,2.5E9,2.6757272256355296+0.15649789065880731i,2.6757272256355296,8.548764505296372
0.076225,2.5E9,2.676181183308684+0.15875476694045182i,2.676181183308684,8.428664017101633
0.076225,2.5E9,2.6799452542927704+0.14078339911308246i,2.6799452542927704,9.517973252443417
0.076225,2.5E9,2.6801692911529766+0.14151910095551426i,2.6801692911529766,9.469284616199875
0.076225,2.5E9,2.6806946729182863+0.1407876469914329i,2.6806946729182863,9.520347595131732
0.076225,2.5E9,2.6809386151311596+0.14149758282936148i,2.6809386151311596,9.47344315543619
0.076225,2.5E9,2.684156378286733+0.05324140122819816i,2.684156378286733,25.207416750567482
0.076225,2.5E9,2.685253090446088+5.691536949271797E-4i,2.685253090446088,2358.9876639469526
0.076225,2.5E9,2.6872958176083666+0.14431184723237075i,2.6872958176083666,9.310724895930708
0.076225,2.5E9,2.6875900322392186+5.766061767290068E-4i,2.6875900322392186,2330.524837147497
0.076225,2.5E9,2.6882260981088546+0.14442190427638674i,2.6882260981088546,9.30685034094369
0.076225,2.5E9,2.688486753433869+0.14737257176398727i,2.688486753433869,9.121394575848885
0.076225,2.5E9,2.6887830210909773+0.12720774702021886i,2.6887830210909773,10.56847198411435
0.076225,2.5E9,2.688830929520796+0.12669558197141692i,2.688830929520796,10.61138394757683
0.076225,2.5E9,2.688952203239631+0.1285600534156941i,2.688952203239631,10.457961597701756
0.076225,2.5E9,2.6890121488060315+0.12827243247620906i,2.6890121488060315,10.481644796534
0.076225,2.5E9,2.6894539972367335+0.054553158139003244i,2.6894539972367335,24.64984694730153
0.076225,2.5E9,2.7073858028326283+0.03685907802405641i,2.7073858028326283,36.726173685972675
0.076225,2.5E9,2.7079957554577496+0.037150223468467795i,2.7079957554577496,36.44656078255129
0.076225,2.5E9,2.7094193104838697+0.030537003617198064i,2.7094193104838697,44.362887473313826
0.076225,2.5E9,2.7112602383588422+0.03086113814473761i,2.7112602383588422,43.92677006342298
0.076225,2.5E9,2.7242316169532117+0.04817221004415365i,2.7242316169532117,28.275966729118686
0.076225,3.0E9,2.8054579878176344+0.013397685860116772i,2.8054579878176344,104.69934946635561
0.076225,3.0E9,2.8059114130615392+0.013309147037982768i,2.8059114130615392,105.41289404399065
0.076225,3.0E9,2.8714074840215047+1.4985586280723251E-4i,2.8714074840215047,9580.564384441692
0.076225,3.0E9,2.871916494723488+0.03673603783165546i,2.871916494723488,39.08854444080461
0.076225,3.0E9,2.873661013215099+1.5638902711914826E-4i,2.873661013215099,9187.540411725115
0.076225,3.0E9,2.8738807621403955+0.03701417564146045i,2.8738807621403955,38.82135306724613
0.076225,3.0E9,2.8960703519552284+0.13647676838767075i,2.8960703519552284,10.610122096856662
0.076225,3.0E9,2.896523326199862+0.13744032484786803i,2.896523326199862,10.5373853321651
0.076225,3.0E9,2.8974082828747387+0.13918617082716606i,2.8974082828747387,10.408391385637678
0.076225,3.0E9,2.89743073046854+0.13794207365625683i,2.89743073046854,10.502345853117879
0.076225,3.0E9,2.9022822841981784+0.02760111974410876i,2.9022822841981784,52.57544460343222
0.076225,3.0E9,2.902429869093585+0.15338676123828754i,2.902429869093585,9.461148555658713
0.076225,3.0E9,2.902866936301302+0.15573756944379713i,2.902866936301302,9.31973879735196
0.076225,3.0E9,2.903777796433999+0.0278319361927481i,2.903777796433999,52.166291563836815
0.076225,3.0E9,2.9038048223718107+0.1523976814135165i,2.9038048223718107,9.52706365162018
0.076225,3.0E9,2.9049482663288537+0.15500653716401286i,2.9049482663288537,9.370405659908137
0.076225,3.0E9,2.9072538784138193+0.01725605846229694i,2.9072538784138193,84.23864246768542
0.076225,3.0E9,2.9080453789710994+0.017139760566172477i,2.9080453789710994,84.83331397028093
0.076225,3.0E9,2.9114962361087238+0.2039836896559891i,2.9114962361087238,7.136590776004821
0.076225,3.0E9,2.912266452536389+0.12613096718154218i,2.912266452536389,11.544613181094222
0.076225,3.0E9,2.912888794187692+0.12798631363418725i,2.912888794187692,11.379688622462252
0.076225,3.0E9,2.913472497745738+0.12671934226731202i,2.913472497745738,11.495768702775557
0.076225,3.0E9,2.9138945246269508+0.12488299758977162i,2.9138945246269508,11.666498165742338
0.076225,3.0E9,2.9140183113733893+0.20533633757012382i,2.9140183113733893,7.095719992517719
0.076225,3.0E9,2.9205700586243664+0.20210499460901205i,2.9205700586243664,7.225378235393039
0.076225,3.0E9,2.921510427991421+0.19924301236552167i,2.921510427991421,7.331525440480086
0.076225,3.0E9,2.923743462901045+0.17810996986805344i,2.923743462901045,8.20769175657881
0.076225,3.0E9,2.924214413228032+0.14146887734558i,2.924214413228032,10.335186325416172
0.076225,3.0E9,2.9242251626884186+0.19136568301123058i,2.9242251626884186,7.640411584444863
0.076225,3.0E9,2.925035139050347+0.17590030054365877i,2.925035139050347,8.314468849711682
0.076225,3.0E9,2.925135725921742+0.21004228763761984i,2.925135725921742,6.963206692379007
0.076225,3.0E9,2.9255812746571754+0.18089424017432493i,2.9255812746571754,8.086441204092067
0.076225,3.0E9,2.926092278570783+0.14587247140037504i,2.926092278570783,10.029624679969809
0.076225,3.0E9,2.926130653907428+0.19730980701790807i,2.926130653907428,7.415066433169864
0.076225,3.0E9,2.9262355385357317+0.19136840908528943i,2.9262355385357317,7.645555378034108
0.076225,3.0E9,2.9262384385978137+0.14177902012103194i,2.9262384385978137,10.31971597807554
0.076225,3.0E9,2.926799987379376+0.17789538899063573i,2.926799987379376,8.226182825720796
0.076225,3.0E9,2.927093720065621+0.19689716769858076i,2.927093720065621,7.4330518673243455
0.076225,3.0E9,2.927247639363994+0.14586093654966317i,2.927247639363994,10.034378321598519
0.076225,3.0E9,2.928048022795149+0.2088490708168122i,2.928048022795149,7.009961814394252
0.076225,3.0E9,2.9290154009172853+0.19183473561694642i,2.9290154009172853,7.634215439392354
0.076225,3.0E9,2.931427361421938+0.2031026267642033i,2.931427361421938,7.216616072684395
0.076225,3.0E9,2.9316715800862814+0.20458675791310807i,2.9316715800862814,7.1648615237634745
0.076225,3.0E9,2.9318351655784882+0.19484847354571883i,2.9318351655784882,7.523372167682311
0.076225,3.0E9,2.932157718535354+0.0449261019529538i,2.932157718535354,32.63311962393134
0.076225,3.0E9,2.936024663742405+0.16409109169023495i,2.936024663742405,8.946325585074792
0.076225,3.0E9,2.936201276534915+0.04572243845448079i,2.936201276534915,32.108975109213226
0.076225,3.0E9,2.936468568301487+0.1655564960739648i,2.936468568301487,8.868478851441674
0.076225,3.0E9,2.9377616821205756+0.1671817577875327i,2.9377616821205756,8.786131097670674
0.076225,3.0E9,2.9384272165343646+0.16902810595240558i,2.9384272165343646,8.692126081569409
0.076225,3.0E9,2.939554918153331+0.21438228257053676i,2.939554918153331,6.855871863352675
0.076225,3.0E9,2.9436118191847216+0.21491790523365445i,2.9436118191847216,6.848223781039755
0.076225,3.0E9,2.945544507964739+0.15685273034013558i,2.945544507964739,9.389522584584016
0.076225,3.0E9,2.9457911839456403+0.15723118090192806i,2.9457911839456403,9.36770673300183
0.076225,3.0E9,2.9460791027521784+0.15726205424710865i,2.9460791027521784,9.36678309607654
0.076225,3.0E9,2.9465952534935163+0.15731377374847424i,2.9465952534935163,9.365344124935831
0.076225,3.0E9,2.948265600289726+0.16762025541401618i,2.948265600289726,8.794478904138444
0.076225,3.0E9,2.9484816044304054+0.17003681585384456i,2.9484816044304054,8.670127082845335
0.076225,3.0E9,2.9486628203311613+0.21385123431447933i,2.9486628203311613,6.894191725812065
0.076225,3.0E9,2.951301567810867+0.2167605887407942i,2.951301567810867,6.807744860252435
0.076225,3.0E9,2.9514108649258373+0.16794278949022895i,2.9514108649258373,8.786953205566329
0.076225,3.0E9,2.9515130173670947+0.2021349148552071i,2.9515130173670947,7.300849087554511
0.076225,3.0E9,2.9517938638887813+0.2063972299079236i,2.9517938638887813,7.1507594002245405
0.076225,3.0E9,2.9522714846912494+0.1705650609264794i,2.9522714846912494,8.65438522008854
0.076225,3.0E9,2.9539042035580376+0.18033125690998514i,2.9539042035580376,8.19021686582188
0.076225,3.0E9,2.9557962428632827+0.1794168662539508i,2.9557962428632827,8.237230714640784
0.076225,3.0E9,2.960849850818965+0.18778616049228475i,2.960849850818965,7.8835677854455435
0.076225,3.0E9,2.9610185541294354+0.18739559875311138i,2.9610185541294354,7.900448499941818
0.076225,3.0E9,2.9611522641840144+0.1869728336159866i,2.9611522641840144,7.918669805972361
0.076225,3.0E9,2.9616155971807103+0.18634443946878357i,2.9616155971807103,7.946616506570995
0.076225,3.0E9,2.9618414473434247+0.18106537428756697i,2.9618414473434247,8.178928353908917
0.076225,3.0E9,2.9641213387792136+0.18054513554051532i,2.9641213387792136,8.208809752489975
0.076225,3.0E9,2.964364800755352+0.05551572560700048i,2.964364800755352,26.698424350428994
0.076225,3.0E9,2.9649443136334317+0.20423595000178807i,2.9649443136334317,7.258624922809805
0.076225,3.0E9,2.965109114853687+0.1579760952495488i,2.965109114853687,9.38467655555677
0.076225,3.0E9,2.96551097842851+0.21858363878869455i,2.96551097842851,6.783469693482591
0.076225,3.0E9,2.9664127592162126+0.055435358794427264i,2.9664127592162126,26.755601692925424
0.076225,3.0E9,2.966661239502684+0.20576207292331164i,2.966661239502684,7.208960323335124
0.076225,3.0E9,2.966774592260237+0.20921102352304066i,2.966774592260237,7.090387834973482
0.076225,3.0E9,2.9670343822796283+0.20729455548344036i,2.9670343822796283,7.1565661127955895
0.076225,3.0E9,2.967039676330242+0.18775234018853007i,2.967039676330242,7.901471889380745
0.076225,3.0E9,2.9671632571334765+0.1593114485951828i,2.9671632571334765,9.312460853561019
0.076225,3.0E9,2.967571389401531+0.16161451364189078i,2.967571389401531,9.181017603335876
0.076225,3.0E9,2.9689159125656315+0.20997878067006404i,2.9689159125656315,7.069561750695746
0.076225,3.0E9,2.9690437086142323+3.61742467760591E-4i,2.9690437086142323,4103.808611405849
0.076225,3.0E9,2.970198556456966+0.16368049247649571i,2.970198556456966,9.07315988459493
0.076225,3.0E9,2.9710159477613645+0.18941229396071502i,2.9710159477613645,7.8427220473280554
0.076225,3.0E9,2.971586802646895+0.19530592511560915i,2.971586802646895,7.6075183097693975
0.076225,3.0E9,2.971687836719317+0.18354814690996143i,2.971687836719317,8.095118056890714
0.076225,3.0E9,2.9722518908990416+0.2082489384992481i,2.9722518908990416,7.1362954172027475
0.076225,3.0E9,2.972701508090857+0.19214781814191506i,2.972701508090857,7.735454757793039
0.076225,3.0E9,2.9727792617634017+0.009673520385464908i,2.9727792617634017,153.65550199440295
0.076225,3.0E9,2.972790673719208+0.19384170718185445i,2.972790673719208,7.668088351415148
0.076225,3.0E9,2.973272212946352+0.19257110127592605i,2.973272212946352,7.719933555051154
0.076225,3.0E9,2.9736303704967306+0.18095177656379918i,2.9736303704967306,8.21663767818356
0.076225,3.0E9,2.974549180878921+0.19323806854573986i,2.974549180878921,7.696592093019287
0.076225,3.0E9,2.975383602826942+0.010196474342598166i,2.975383602826942,145.9025690084159
0.076225,3.0E9,2.9758168667300553+1.5507028309128207E-4i,2.9758168667300553,9595.05847093328
0.076225,3.0E9,2.975871854580462+0.20723587440714525i,2.975871854580462,7.179914826749364
0.076225,3.0E9,2.9818573940163495+0.2048370673607875i,2.9818573940163495,7.278607901479784
0.076225,3.0E9,2.981949179706101+0.18342915126109938i,2.981949179706101,8.12834044971808
0.076225,3.0E9,2.982595124204812+0.207375216664748i,2.982595124204812,7.191300802898275
0.076225,3.0E9,2.982896904269657+0.17900439189327005i,2.982896904269657,8.331909828358251
0.076225,3.0E9,2.983516153341401+0.18316860088234088i,2.983516153341401,8.144180113211313
0.076225,3.0E9,2.9840042803866993+0.17935687152318858i,2.9840042803866993,8.318622685166833
0.076225,3.0E9,2.9909588970355334+0.185226754605532i,2.9909588970355334,8.07377666203035
0.076225,3.0E9,2.9923121799983288+0.18789846031082635i,2.9923121799983288,7.962577700339777
0.076225,3.0E9,2.993830316139559+0.21946999755276306i,2.993830316139559,6.82059130979807
0.076225,3.0E9,2.9939816511694106+0.22269168743783332i,2.9939816511694106,6.722257318215371
0.076225,3.0E9,3.0023452453862736+0.18760141474170708i,3.0023452453862736,8.001925917029878
0.076225,3.0E9,3.003145723054111+0.18801968706930242i,3.003145723054111,7.986253380868509
0.076225,3.0E9,3.0046044132504783+0.13628048270331244i,3.0046044132504783,11.023604971342857
0.076225,3.0E9,3.0046673541878897+0.18876619845282464i,3.0046673541878897,7.958700707051636
0.076225,3.0E9,3.004731280174215+0.13767074467757673i,3.004731280174215,10.912744342348335
0.076225,3.0E9,3.0062969884118433+0.1354265743640891i,3.0062969884118433,11.099361416059786
0.076225,3.0E9,3.006400405695867+0.18910687332822818i,3.006400405695867,7.948945357680709
0.076225,3.0E9,3.0066645703232813+0.13666667760559462i,3.0066645703232813,10.999991450001415
0.076225,3.0E9,3.0068394192145984+0.21201016664676336i,3.0068394192145984,7.091262336075575
0.076225,3.0E9,3.0072404045883907+0.20593035736008938i,3.0072404045883907,7.301595653840236
0.076225,3.0E9,3.013698075042046+0.2182706574536433i,3.013698075042046,6.90358042212362
0.076225,3.0E9,3.0175628104658485+0.1505734796397609i,3.0175628104658485,10.020233369399474
0.076225,3.0E9,3.0184845362761785+0.15335641689907456i,3.0184845362761785,9.841402783499676
0.076225,3.0E9,3.018802146555635+0.15021633277086263i,3.018802146555635,10.048182147944136
0.076225,3.0E9,3.0195849801586676+0.21895112073200176i,3.0195849801586676,6.895568677756777
0.076225,3.0E9,3.019707117336032+0.050291806272601505i,3.019707117336032,30.021859833071257
0.076225,3.0E9,3.019987707258087+0.15321770251420777i,3.019987707258087,9.855217960137622
0.076225,3.0E9,3.0201463091494363+0.006128554812784152i,3.0201463091494363,246.3995510694803
0.076225,3.0E9,3.0241122805045006+0.05014030319812892i,3.0241122805045006,30.156501732296576
0.076225,3.0E9,3.0246361399035164+0.0062957093661177455i,3.0246361399035164,240.2140858170412
0.076225,3.0E9,3.024871823140667+0.12705418840796928i,3.024871823140667,11.903865039961705
0.076225,3.0E9,3.024893121867462+0.12485341004559473i,3.024893121867462,12.113778553436438
0.076225,3.0E9,3.0255685322796997+0.12686614722610579i,3.0255685322796997,11.924254808839642
0.076225,3.0E9,3.02557702339755+0.12506743358709327i,3.02557702339755,12.095782797408358
0.076225,3.0E9,3.0349508063440442+0.17535371976703115i,3.0349508063440442,8.653796481694755
0.076225,3.0E9,3.0355006005344145+0.19832201030639407i,3.0355006005344145,7.652959436637344
0.076225,3.0E9,3.0375456562574987+0.2032719116866656i,3.0375456562574987,7.471631547746098
0.076225,3.0E9,3.0384958575466348+0.17492450926292866i,3.0384958575466348,8.685163303729722
0.076225,3.0E9,3.038852544321243+0.20253633550532413i,3.038852544321243,7.5019934984489725
0.076225,3.0E9,3.0412196353205636+0.21055140818499227i,3.0412196353205636,7.222035847531644
0.076225,3.0E9,3.0437269550502006+0.1404954256382283i,3.0437269550502006,10.832121192641923
0.076225,3.0E9,3.044471610668211+0.21419249028150658i,3.044471610668211,7.106858897496724
0.076225,3.0E9,3.044778357510418+0.1405754003256326i,3.044778357510418,10.829698334336635
0.076225,3.0E9,3.0450006861435566+0.20534392901767365i,3.0450006861435566,7.414391797970998
0.076225,3.0E9,3.0451709589610316+0.1460960917047565i,3.0451709589610316,10.421808425631859
0.076225,3.0E9,3.046462562855667+0.21297889293008165i,3.046462562855667,7.152029294883656
0.076225,3.0E9,3.0466787187354165+0.21652538508930202i,3.0466787187354165,7.035384598158938
0.076225,3.0E9,3.0467069597619143+0.14518700965972628i,3.0467069597619143,10.492353850742084
0.076225,3.0E9,3.0472788056246003+0.17461372238595818i,3.0472788056246003,8.725771273832176
0.076225,3.0E9,3.0477740770657484+0.17583748986931869i,3.0477740770657484,8.666451276490683
0.076225,3.0E9,3.0481332318675225+0.20296298411592273i,3.0481332318675225,7.509086558676567
0.076225,3.0E9,3.0483422077538846+0.1555901600805705i,3.0483422077538846,9.796063601243604
0.076225,3.0E9,3.048600187660575+0.15530672257858932i,3.048600187660575,9.814772139428486
0.076225,3.0E9,3.0495602036209153+0.17865062318725142i,3.0495602036209153,8.534983391646328
0.076225,3.0E9,3.049760378550201+0.15354593266547828i,3.049760378550201,9.931101155230662
0.076225,3.0E9,3.0498661175038353+0.15309677186735487i,3.0498661175038353,9.960582709563207
0.076225,3.0E9,3.0499750238744823+0.19653798123760174i,3.0499750238744823,7.759250921040191
0.076225,3.0E9,3.0505505899208583+0.1603297452202838i,3.0505505899208583,9.513364428196335
0.076225,3.0E9,3.050608024436935+0.20529462750529784i,3.050608024436935,7.429829171633365
0.076225,3.0E9,3.050875754011869+0.2078926382797887i,3.050875754011869,7.337623350341778
0.076225,3.0E9,3.0509903211306555+0.17977918733506243i,3.0509903211306555,8.48538244709158
0.076225,3.0E9,3.0510724593805274+0.2143031833242548i,3.0510724593805274,7.118588749015581
0.076225,3.0E9,3.0513219948439687+0.21027834999252262i,3.0513219948439687,7.255435461978069
0.076225,3.0E9,3.0513832736150666+0.19940661458981213i,3.0513832736150666,7.651158613499086
0.076225,3.0E9,3.0531971699165905+0.16417450117303767i,3.0531971699165905,9.298633917268806
0.076225,3.0E9,3.0542007412279912+0.19865751898646303i,3.0542007412279912,7.687100787350796
0.076225,3.0E9,3.055047737054937+0.18122477239966372i,3.055047737054937,8.428891085368543
0.076225,3.0E9,3.0554747523018624+0.19221213191068712i,3.0554747523018624,7.948183920361521
0.076225,3.0E9,3.055484590386726+0.2003053217572277i,3.055484590386726,7.627067927056895
0.076225,3.0E9,3.0555285550646807+0.18335832011258457i,3.0555285550646807,8.33212409774627
0.076225,3.0E9,3.0555797171370216+0.188748750643827i,3.0555797171370216,8.094304483378984
0.076225,3.0E9,3.055716049868033+0.18132241121180187i,3.055716049868033,8.42619516651658
0.076225,3.0E9,3.055774553777326+0.18260901703647395i,3.055774553777326,8.36698702881406
0.076225,3.0E9,3.0567139351383696+0.1821505733368469i,3.0567139351383696,8.390623974281043
0.076225,3.0E9,3.056815060709197+0.16486004712888228i,3.056815060709197,9.270939545223706
0.076225,3.0E9,3.0572209200135836+0.16705981151333343i,3.0572209200135836,9.15007892179257
0.076225,3.0E9,3.057756923179291+0.16508193615935088i,3.057756923179291,9.261331052683099
0.076225,3.0E9,3.057773372080058+0.19716142098060102i,3.057773372080058,7.754492123438582
0.076225,3.0E9,3.058559206457919+0.19573161684672608i,3.058559206457919,7.813145509478476
0.076225,3.0E9,3.0586268352153305+6.236360004829383E-5i,3.0586268352153305,24522.532638003227
0.076225,3.0E9,3.0591653212139573+0.16741662930726345i,3.0591653212139573,9.136384282350482
0.076225,3.0E9,3.05933080630721+0.1915801725857484i,3.05933080630721,7.9844661506866
0.076225,3.0E9,3.0602756082395435+0.19419308671273489i,3.0602756082395435,7.879465896658141
0.076225,3.0E9,3.061282448577786+0.18285147435255125i,3.061282448577786,8.370953691834623
0.076225,3.0E9,3.064110016030905+5.84566942958391E-5i,3.064110016030905,26208.375729595486
0.076225,3.0E9,3.0642658443541055+0.16779586671788083i,3.0642658443541055,9.13093362873511
0.076225,3.0E9,3.0670642732222175+0.17240644154436893i,3.0670642732222175,8.894865660900802
0.076225,3.0E9,3.073166310807232+0.20625659945164845i,3.073166310807232,7.449861771641535
0.076225,3.0E9,3.0742719593471035+0.20137702431991253i,3.0742719593471035,7.633124905210731
0.076225,3.0E9,3.0820310988735566+0.17595353428871277i,3.0820310988735566,8.758082386161156
0.076225,3.0E9,3.0837677476276717+0.178374625811284i,3.0837677476276717,8.64407629056563
0.076225,3.0E9,3.088772015727975+0.20455623497635209i,3.088772015727975,7.5499336798143935
0.076225,3.0E9,3.0896085679657026+0.19107797246116442i,3.0896085679657026,8.084680112967101
0.076225,3.0E9,3.089741269178706+0.159125743601619i,3.089741269178706,9.708489648645607
0.076225,3.0E9,3.090239363062099+0.18901703719836732i,3.090239363062099,8.174499528894298
0.076225,3.0E9,3.0907700837026955+0.1901037442586421i,3.0907700837026955,8.129166776161984
0.076225,3.0E9,3.0908513528995076+0.15473478420969372i,3.0908513528995076,9.98757767584709
0.076225,3.0E9,3.091173068112459+0.1788638542693956i,3.091173068112459,8.641134008710033
0.076225,3.0E9,3.091391969721014+0.1903090462173348i,3.091391969721014,8.122031062545009
0.076225,3.0E9,3.0927683029895974+0.16438570868397434i,3.0927683029895974,9.407047387967692
0.076225,3.0E9,3.09297998459738+0.18056432535069716i,3.09297998459738,8.564759341553508
0.076225,3.0E9,3.0936398658365145+0.20219087162109475i,3.0936398658365145,7.650295587117279
0.076225,3.0E9,3.0943303865677136+0.16020890629038556i,3.0943303865677136,9.657173431291971
0.076225,3.0E9,3.0951338714990846+0.17950238811312286i,3.0951338714990846,8.621428115899281
0.076225,3.0E9,3.0956744502152467+0.1748185223535957i,3.0956744502152467,8.853965839940571
0.076225,3.0E9,3.09769013862703+0.0407408725304508i,3.09769013862703,38.01698326799131
0.076225,3.0E9,3.0978412240474675+0.17598756522795037i,3.0978412240474675,8.801307126543131
0.076225,3.0E9,3.0978764041957323+0.18065807181928356i,3.0978764041957323,8.573866567375438
