% Model,EigenRadiusSweep_Al&NO_Zotefoam_2.5to5.5GHz.mph
% Version,COMSOL 6.1.0.282
% Date,"Jul 3 2025, 17:43"
% Table,Table 1 - 
% search_freq (Hz),Eigenfrequency (GHz),Frequency (GHz),Quality factor (1)
3.0E9,2.9556432611334444+0.21700488274420623i,2.9556432611334444,6.8100846943093885
3.0E9,2.9608430075628247+0.18639570659549676i,2.9608430075628247,7.9423583880830595
3.0E9,2.9608842349498907+0.1872491250119248i,2.9608842349498907,7.906269881798725
3.0E9,2.9615084745753535+0.18738675913901387i,2.9615084745753535,7.902128432613381
3.0E9,2.9616121991373454+0.1885583382056877i,2.9616121991373454,7.853304784396987
3.0E9,2.9620113401932087+0.18048522659592883i,2.9620113401932087,8.20568917483915
3.0E9,2.9639315833219095+0.15874389616192455i,2.9639315833219095,9.335576532336686
3.0E9,2.964402828103644+0.18124430058566599i,2.964402828103644,8.177920129142228
3.0E9,2.9652734363005333+0.20646923770549022i,2.9652734363005333,7.180908568399495
3.0E9,2.96621669654423+0.05541378287923323i,2.96621669654423,26.7642501776922
3.0E9,2.966742429087318+0.20458901630534657i,2.966742429087318,7.250492921524907
3.0E9,2.966847661740795+0.21010135374709246i,2.966847661740795,7.06051533897328
3.0E9,2.9671866642296627+0.16374273214895066i,2.9671866642296627,9.060514092101881
3.0E9,2.967827578950642+0.19044162293158812i,2.967827578950642,7.791961476868866
3.0E9,2.968002508577955+0.15874499242574253i,2.968002508577955,9.348334278847638
3.0E9,2.9683524934553325+0.20062477364262254i,2.9683524934553325,7.397771570182369
3.0E9,2.9685366522408434+0.20818884554486744i,2.9685366522408434,7.12943252188092
3.0E9,2.9690255708869056+0.056221165608879936i,2.9690255708869056,26.404873847172233
